com.samsung.shealth.vitality_score,6311013,4
activity_level,activity_score,create_sh_ver,active_time_scale,activity_balance_short_term_activity,activity_balance_long_term_activity,shr_balance_scale,mvpa_time_optimal_range_max,mvpa_time_optimal_range_min,max_hr,active_time,shrv_balance_scale,main_sleep_wake_up_time,mvpa_impulse_optimal_range_max,mvpa_impulse_optimal_range_min,shr_baseline_max,shr_baseline_min,shr_calculation_index,mvpa_time,skin_temperature_scale,modify_sh_ver,sleep_balance,update_time,create_time,total_score,data_version,avg_mid_sleep_time,mvpa_time_range_max,mvpa_time_range_min,mvpa_impulse,shrv_calculation_index,sleep_regularity_scale,stable_hr_time_rate,active_time_optimal_range_max,active_time_optimal_range_min,sleep_timing,shr_score,shr_value,mvpa_impulse_scale,sleep_regularity,sleep_timing_scale,prev_shrv_avg,mvpa_time_scale,deviceuuid,sleep_score,sleep_duration_scale,activity_balance,activity_balance_range_max,activity_balance_range_min,mvpa_impulse_range_max,mvpa_impulse_range_min,pkg_name,sleep_balance_scale,shrv_score,shrv_value,sleep_duration,skin_temperature_optimal_range_max,skin_temperature_optimal_range_min,activity_balance_scale,active_time_range_max,active_time_range_min,shrv_baseline_max,shrv_baseline_min,datauuid,prev_shr_avg,day_time,shrv_penalty,activity_balance_optimal_range_max,activity_balance_optimal_range_min
180003,94.62638,62950170,84.54545,10.812491,10.705157,68.77453,1023371,60000,193.0,8524571,91.66348,1749622080000,186.39633,101.35999,54.295204,51.43756,-1,21192,,62950170,0.4571677,2025-06-11 11:32:34.079,2025-06-11 11:32:34.079,83.20575,2,2.9404762,8647827,0,124.28313,-1,88.72067,0.71875,8466178,5896941,23.2,68.77453,59.767677,97.93624,0.80459267,87.0,54.553726,97.08132,5sl+lZ1Pby,93.38817,89.96429,1.0100263,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,93.5911,91.66348,51.6051,26391428,,,99.09763,19899288,0,71.22177,49.36326,f0d42e5f-f519-4886-a4b0-cc29b4064d29,57.152847,2025-06-11 00:00:00.000,0,1.1666666,0.8333333,
180003,93.92772,63010030,94.303154,10.052341,10.371319,76.54141,931432,60000,193.0,6488164,88.616974,1749706470000,182.36438,101.35999,54.659355,51.782547,-1,137999,,63010030,0.4544752,2025-06-12 10:50:36.031,2025-06-12 10:50:36.031,84.51233,3,0.0,8299281,0,128.50005,-1,87.65555,0.48107448,8205393,5716276,22.75,76.54141,58.531136,96.085526,79.35185,83.75,53.411083,99.70257,5sl+lZ1Pby,87.798004,90.0,0.9692443,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,93.62886,88.616974,49.528515,26400000,,,97.23198,19281960,0,69.6317,48.35492,aabe6280-d9f3-4658-ad23-e25d219832ab,57.536163,2025-06-12 00:00:00.000,0,1.1666666,0.8333333,
180003,86.38664,63010030,77.310684,11.717727,10.785681,74.36483,1045304,60000,193.0,9544699,79.81525,1749794460000,191.71228,101.35999,54.209896,51.356743,-1,69247,,63010030,0.5424237,2025-06-13 11:16:22.131,2025-06-13 11:16:22.131,80.77811,3,0.0,8694436,0,125.76175,-1,90.00819,0.19023137,8549484,5960921,23.533333,74.36483,58.610443,98.17075,83.28703,90.33333,53.764656,97.80353,5sl+lZ1Pby,83.6696,88.678566,1.0864152,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,92.39593,79.81525,46.21722,26082857,,,92.222626,20068592,0,70.12347,48.66699,3606e8d8-4cee-41e7-bfd2-1cdcf6e2eef4,57.06305,2025-06-13 00:00:00.000,0,1.1666666,0.8333333,
180003,69.17425,63010030,73.02748,5.8901324,9.233691,90.22423,120000,60000,193.0,3762757,92.285675,1750053330000,-1.0,0.0,54.50894,51.64005,-1,0,,63010030,0.58631146,2025-06-16 11:22:04.947,2025-06-16 11:22:04.947,83.023865,3,0.0,6605526,0,-1.0,-1,94.64428,0.80157685,7232594,5016508,23.583334,90.22423,54.944206,-1.0,91.04167,90.83334,53.369675,86.46968,5sl+lZ1Pby,82.16403,84.183334,0.63789576,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,91.780685,92.285675,61.166885,24906000,,,72.410614,17094176,0,69.57411,48.318363,9dff593d-61de-4876-99bb-05ff983328a5,57.377834,2025-06-16 00:00:00.000,0,1.1666666,0.8333333,
180003,86.837296,63010030,89.10121,9.043279,9.465532,82.40015,364733,60000,193.0,7045839,98.22715,1750138740000,127.93963,101.35999,54.900486,52.010986,-1,1124745,,63010030,0.2911376,2025-06-17 10:40:26.398,2025-06-17 10:40:26.398,86.03139,3,0.0,7045325,0,130.1417,-1,93.025116,0.90654206,7356399,5084672,22.516666,82.40015,57.096462,84.61204,88.33334,82.58333,52.25182,75.4711,5sl+lZ1Pby,85.464066,82.433334,0.9553904,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,95.91864,98.22715,53.906223,24276000,,,95.98514,17465588,0,68.02079,47.331356,59057526-e0e2-44c7-9562-a7a2070d6938,57.789986,2025-06-17 00:00:00.000,0,1.1666666,0.8333333,
180003,88.19773,63010030,80.4114,10.7745,10.772,78.80571,1147027,60000,193.0,5322847,99.488815,1750399080000,192.1491,101.35999,53.37869,50.569283,-1,24000,,63010030,0.32348883,2025-06-20 11:41:15.336,2025-06-20 11:41:15.336,84.56804,3,0.0,8978731,0,125.12501,-1,94.851875,0.96059114,8501268,5915988,23.2,78.80571,56.52362,99.27707,91.3889,87.0,57.322964,95.44765,5sl+lZ1Pby,84.53386,82.47222,1.0002321,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,95.4651,99.488815,57.125565,24290000,,,99.97911,20005764,0,75.084564,51.80485,77d340b2-cb78-45d2-96a2-0d8b85b4dd51,56.188095,2025-06-20 00:00:00.000,0,1.1666666,0.8333333,
180003,77.79437,63010030,76.215614,8.429069,10.001962,78.822495,805988,60000,193.0,4380218,99.16465,1750490760000,-1.0,0.0,53.48365,50.66872,-1,0,,63010030,0.28899816,2025-06-21 13:06:32.841,2025-06-21 13:06:32.841,82.08252,3,0.0,8044643,0,-1.0,-1,92.72064,0.5265823,7835021,5434551,0.85,78.822495,56.630035,-1.0,87.824066,96.5,57.611237,99.86457,5sl+lZ1Pby,82.673004,82.0625,0.84274155,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,95.94862,99.16465,58.484844,24142500,,,85.84674,18517116,0,75.48738,52.058846,02d60371-e635-4a6d-b3e4-51c07395e3b1,56.29858,2025-06-21 00:00:00.000,0,1.1666666,0.8333333,
180003,73.93312,63010030,57.452072,12.505172,11.034418,81.36667,1191789,60000,193.0,11765715,98.606705,1750573560000,193.83876,101.35999,53.39244,50.58231,-1,121999,,63010030,0.30269155,2025-06-22 11:52:40.383,2025-06-22 11:52:40.383,84.24625,3,0.0,9319651,0,127.69674,-1,90.57559,0.713615,8722892,6074632,23.333334,81.36667,55.81852,98.850624,84.236115,88.33334,57.974503,97.395874,5sl+lZ1Pby,89.98026,82.85,1.1332878,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,95.75665,98.606705,59.45054,24426000,,,88.0041,20507652,0,75.99522,52.37887,db64ff5a-a85c-488b-8f06-6fbd39fb08ae,56.202568,2025-06-22 00:00:00.000,0,1.1666666,0.8333333,
180003,79.60298,63010030,94.45916,13.937981,11.661776,57.87075,1478382,60000,193.0,7159728,59.044357,1750662420000,212.26941,101.35999,54.891376,52.002354,-1,1183055,,63010030,0.2061821,2025-06-23 12:45:10.498,2025-06-23 12:45:10.498,75.06877,3,0.0,9503590,0,164.10155,-1,91.613525,0.5859564,9076070,6277243,0.23333333,57.87075,62.833332,95.5853,85.97223,87.66667,52.952934,90.62903,5sl+lZ1Pby,88.2896,83.933334,1.1951851,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,97.109604,59.044357,38.88495,24816000,,,83.288895,21530846,0,68.994774,47.950462,5dada6b9-cf5f-4487-a6dc-249156fec870,57.780396,2025-06-23 00:00:00.000,0,1.1666666,0.8333333,
180003,57.923805,63010030,42.677067,7.273764,10.058074,78.99513,823528,60000,193.0,438874,89.682556,1750745190000,-1.0,0.0,55.123043,52.221832,-1,0,,63010030,0.19029213,2025-06-24 11:18:34.395,2025-06-24 11:18:34.395,79.91513,3,0.0,7726602,0,-1.0,-1,89.205536,0.78688526,7711950,5298012,23.5,78.99513,58.31579,-1.0,81.94446,90.0,51.83009,99.07361,5sl+lZ1Pby,87.56281,82.88333,0.72317666,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,97.33236,89.682556,48.428226,24438000,,,78.3906,18453974,0,67.43534,46.958855,43c57b8d-f8a6-444b-a225-28e868ffde70,58.024258,2025-06-24 00:00:00.000,0,1.1666666,0.8333333,
180003,84.30171,63010030,75.0495,11.180095,10.924326,73.19639,1206687,60000,193.0,9684755,77.974304,1750830210000,183.47717,101.35999,55.467075,52.547752,-1,762995,,63010030,0.17458059,2025-06-25 11:01:43.189,2025-06-25 11:01:43.189,80.62868,3,0.0,8640044,0,130.14418,-1,89.952835,0.87268233,8380326,5758486,22.983334,73.19639,60.19708,98.90582,83.19444,84.91667,50.131317,93.74071,5sl+lZ1Pby,85.59773,82.80556,1.0234128,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,97.55261,77.974304,42.43705,24410000,,,97.892845,20047506,0,65.08034,45.457592,198a670c-ce38-49f0-8ff1-06600222ce41,58.386395,2025-06-25 00:00:00.000,0,1.1666666,0.8333333,
180003,72.06766,63010030,52.382923,11.319767,11.7427025,77.35956,1658552,60000,193.0,2147127,96.30539,1751004120000,-1.0,0.0,55.968784,53.023056,-1,0,,63010030,0.1814082,2025-06-27 11:33:29.703,2025-06-27 11:33:29.703,81.089905,3,0.0,9701074,0,-1.0,-1,92.60993,0.71428573,9038886,6220638,23.383333,77.35956,59.692307,-1.0,87.638885,88.833336,49.46855,87.46922,5sl+lZ1Pby,84.32451,82.61111,0.9639831,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,97.456894,96.30539,52.741295,24340000,,,96.758484,21580092,0,64.16299,44.871548,9cb9d0fd-871e-4ee2-9401-7e0a9778a944,58.91451,2025-06-27 00:00:00.000,0,1.1666666,0.8333333,
180003,70.29268,63010030,69.14271,8.294905,10.781822,91.6793,1210702,60000,193.0,3794430,94.81665,1751087100000,-1.0,0.0,55.874657,52.933884,-1,0,,63010030,0.43426713,2025-06-28 10:23:17.390,2025-06-28 10:23:17.390,81.98361,3,0.0,8497434,0,-1.0,-1,92.90887,0.5568513,8181105,5593467,23.366667,91.6793,56.035557,-1.0,88.138885,88.666664,48.703667,92.81876,5sl+lZ1Pby,77.56409,81.166664,0.76934165,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,93.91214,94.81665,53.264545,23820000,,,81.1605,19696092,0,63.105312,44.194958,530f86d0-d3c0-4e54-97ed-842889668e99,58.81543,2025-06-28 00:00:00.000,0,1.1666666,0.8333333,
180003,78.68799,63010030,83.70805,7.82864,10.431481,80.067856,1018731,60000,193.0,5271306,97.631714,1751173740000,167.46733,101.35999,56.440243,53.469704,-1,24000,,63010030,0.38371557,2025-06-29 10:09:12.000,2025-06-29 10:09:12.000,81.31523,3,0.0,8160878,0,124.166664,-1,92.39405,0.43672457,7936584,5433028,22.433332,80.067856,59.390625,97.28676,87.27779,82.166664,47.18092,95.95801,5sl+lZ1Pby,79.45604,80.52778,0.7504821,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,94.620804,97.631714,49.134212,23590000,,,80.02892,19077406,0,61.002956,42.847183,0003e27f-05d9-40e7-8c03-150bbb72179a,59.41078,2025-06-29 00:00:00.000,0,1.1666666,0.8333333,
180003,82.044174,63010030,61.19483,11.733509,11.151381,79.568344,1353020,60000,193.0,11186094,99.34819,1751261400000,200.05048,101.35999,55.81405,52.87647,-1,52000,,63010030,0.35452324,2025-06-30 11:42:17.505,2025-06-30 11:42:17.505,82.16695,3,0.0,9013522,0,127.65378,-1,93.80563,0.78061223,8616356,5940024,22.966667,79.568344,58.878433,97.87646,89.638885,84.833336,49.000008,91.420845,5sl+lZ1Pby,80.050964,79.94444,1.0522023,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,95.030045,99.34819,48.793278,23380000,,,95.30179,20526030,0,63.51494,44.45711,35dd60d2-841b-4d0b-afb7-4baa438a8404,58.751633,2025-06-30 00:00:00.000,0,1.1666666,0.8333333,
180003,90.7767,63010030,92.70277,10.307938,10.696594,84.53696,1205597,60000,193.0,6366405,94.17523,1751348670000,193.10295,101.35999,55.644405,52.71575,-1,23000,,63010030,0.40570772,2025-07-01 11:22:09.867,2025-07-01 11:22:09.867,83.48943,3,0.0,8632847,0,124.60868,-1,94.96811,0.8016878,8274441,5707258,23.816668,84.53696,57.244343,98.99599,91.58333,93.16667,50.120766,93.33017,5sl+lZ1Pby,77.17858,78.80556,0.96366537,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,94.3125,94.17523,55.466084,22970000,,,96.72989,19698404,0,65.06572,45.44826,9d87558e-6bd2-485d-ad01-5853dcff9358,58.57306,2025-07-01 00:00:00.000,0,1.1666666,0.8333333,
180003,98.16382,63020270,89.8367,10.750765,10.852524,95.80162,1197873,60000,193.0,8020878,89.76065,1751433270000,196.36638,101.35999,54.550198,51.679134,-1,30000,,63020270,0.37404194,2025-07-02 10:36:32.464,2025-07-02 10:36:32.464,87.3876,3,0.0,8799598,0,125.13332,-1,93.85546,0.74362415,8440800,5836195,23.033333,95.80162,53.28631,99.39148,89.72223,85.33333,53.73039,93.96317,5sl+lZ1Pby,77.647026,77.916664,0.9906235,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,94.756424,89.76065,64.41089,22650000,,,99.15611,20031296,0,70.0758,48.63675,2d1819e0-2374-4e55-8ff1-e87f507aa287,57.42126,2025-07-02 00:00:00.000,0,1.1666666,0.8333333,
180003,86.703735,63020270,82.24568,12.343208,11.346809,79.62227,1412887,60000,193.0,9242928,94.42357,1751520810000,214.90887,101.35999,54.567375,51.695408,-1,538675,,63020270,0.3494245,2025-07-03 11:21:11.221,2025-07-03 11:21:11.221,81.51093,3,0.0,9391023,0,128.69113,-1,94.61659,0.9932341,8867895,6144661,23.4,79.62227,57.547825,97.205185,90.99536,89.0,53.400337,99.38977,5sl+lZ1Pby,77.28516,77.72619,1.0878131,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,95.10153,94.42357,51.462177,22581428,,,92.09682,20986290,0,69.61675,48.345432,6d5b0855-427f-4a51-8704-305b7b963276,57.439342,2025-07-03 00:00:00.000,0,1.1666666,0.8333333,
180003,87.6678,63020270,77.226685,11.899239,11.327928,77.41507,1376855,60000,193.0,9911442,99.54684,1751784660000,214.76584,101.35999,54.076996,51.230835,-1,222001,,63020270,0.78843373,2025-07-06 13:02:28.937,2025-07-06 13:02:28.937,86.16222,3,0.0,9343762,0,126.504456,-1,94.893394,0.4681725,8854776,6136073,22.733334,77.41507,57.658863,97.200714,91.45834,83.66667,54.83835,94.94449,5sl+lZ1Pby,91.19252,80.88333,1.0504339,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,88.9472,99.54684,55.282425,23718000,,,95.46095,20953002,0,71.61822,49.614353,fb0d3961-0ab5-49f0-a4d3-501965b45d42,56.923153,2025-07-06 00:00:00.000,0,1.1666666,0.8333333,
180003,60.444756,63020270,49.251648,6.959647,10.112524,79.8085,786087,60000,193.0,1454440,98.1429,1751867580000,-1.0,0.0,53.625458,50.803062,-1,0,,63020270,0.7901723,2025-07-07 10:53:54.941,2025-07-07 10:53:54.941,81.73642,3,0.0,7898204,0,-1.0,-1,92.79677,0.8716049,7833837,5406831,23.133333,79.8085,56.5019,-1.0,87.9514,86.33333,56.93608,99.755486,5sl+lZ1Pby,88.85295,81.316666,0.68822056,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,88.92282,98.1429,58.8676,23874000,,,76.293236,18634012,0,74.544136,51.46392,de9f79d1-7ad6-4136-92a9-e5a77bec359f,56.44785,2025-07-07 00:00:00.000,0,1.1666666,0.8333333,
180003,80.66786,63020270,86.21535,7.280842,9.776817,63.379395,657721,60000,193.0,5316481,81.18048,1751950560000,156.3207,101.35999,54.301517,51.443542,-1,117504,,63020270,0.875484,2025-07-08 10:05:22.777,2025-07-08 10:05:22.777,75.24509,3,0.0,7570834,0,126.1446,-1,92.69297,0.9063444,7567858,5221422,23.416666,63.379395,60.802574,91.849045,87.77779,89.16666,55.356888,96.54268,5sl+lZ1Pby,77.07116,80.5,0.7447047,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,87.72687,81.18048,48.188915,23580000,,,79.68228,18009502,0,72.3408,50.071712,9edc73c2-4a52-4130-ab0b-101311493d29,57.159492,2025-07-08 00:00:00.000,0,1.1666666,0.8333333,
180003,82.80342,63020270,91.45321,7.4386315,9.43555,85.52906,534840,60000,193.0,5469423,96.66137,1752037650000,-1.0,0.0,54.854374,51.9673,-1,0,,63020270,0.9427294,2025-07-09 10:28:45.334,2025-07-09 10:28:45.334,84.950714,3,0.0,7140832,0,-1.0,-1,88.87339,0.41840088,7246838,4982307,21.516666,85.52906,56.19608,-1.0,81.3889,77.58333,54.094597,95.80856,5sl+lZ1Pby,82.967766,83.299995,0.78836226,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,86.784164,96.66137,57.394596,24588000,,,82.301735,17324006,0,70.58259,48.958164,55a657fb-7059-4450-9101-f2dd525fade9,57.741447,2025-07-09 00:00:00.000,0,1.1666666,0.8333333,
180003,77.20383,63030110,88.28942,5.5010395,8.143973,69.283356,120000,60000,193.0,4288215,92.62593,1752903750000,-1.0,0.0,53.664204,50.83977,-1,0,,63030110,-1.0,2025-07-19 11:05:34.656,2025-07-19 11:05:34.656,78.600044,3,0.0,5493088,0,-1.0,-1,-1.0,0.9486859,6028457,4073904,23.05,69.283356,58.977272,-1.0,-1.0,85.49999,44.91149,85.32355,5sl+lZ1Pby,81.49146,81.583336,0.6754737,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,-1.0,92.62593,50.8758,23970000,,,75.52842,14726221,0,57.87816,40.836502,303a1634-b9ac-403e-98ec-ef8b49ea8b8a,56.488636,2025-07-19 00:00:00.000,0,1.1666666,0.8333333,
180003,81.29831,63030110,77.378494,7.638259,8.281688,84.3934,209422,60000,193.0,3616710,95.38265,1753074240000,-1.0,0.0,54.824085,51.938606,-1,0,,63030110,0.1208334,2025-07-21 10:43:39.323,2025-07-21 10:43:39.323,83.16095,3,0.0,6271856,0,-1.0,-1,96.844696,0.75844157,6361740,4374136,22.65,84.3934,56.44186,-1.0,94.72223,83.25,55.241474,89.611664,5sl+lZ1Pby,80.006714,80.375,0.922307,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,98.30607,95.38265,59.981743,23535000,,,93.00764,15206586,0,72.179924,49.969925,694199f0-6e61-4544-9518-44c814edf93c,57.709564,2025-07-21 00:00:00.000,0,1.1666666,0.8333333,
180003,64.623856,63030110,51.653168,12.053791,9.637925,85.725555,723736,60000,193.0,10920201,95.14899,1753162200000,156.17099,101.35999,54.082657,51.2362,-1,532677,,63030110,0.1159369,2025-07-22 10:44:49.835,2025-07-22 10:44:49.835,81.28715,3,0.0,7683125,0,134.3352,-1,91.53049,0.685,7478124,5165023,22.833334,85.725555,55.368202,90.431755,85.83334,84.16667,57.710052,89.67554,5sl+lZ1Pby,80.87009,80.80556,1.2506624,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,98.37471,95.14899,62.98311,23690000,,,79.96025,17771430,0,75.62552,52.145912,3fb7ae8a-3b1e-46c0-9e2c-a9a7558d59e3,56.92911,2025-07-22 00:00:00.000,0,1.1666666,0.8333333,
180003,81.545456,63030110,79.82964,12.401117,10.27148,77.61066,1118096,60000,193.0,8693754,89.16464,1753246560000,192.37482,101.35999,54.298885,51.441048,-1,364041,,63030110,0.10246529,2025-07-23 13:53:03.120,2025-07-23 13:53:03.120,80.43952,3,0.0,8606049,0,126.07934,-1,91.97333,0.7397959,8056467,5591313,22.4,77.61066,57.839554,99.36229,86.574066,82.0,56.3265,98.51582,5sl+lZ1Pby,79.6639,80.6875,1.207335,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,98.56357,89.16464,52.371716,23647500,,,82.5599,19026408,0,73.69313,50.926636,63cd7c7c-f96d-4bee-86a1-752b040402ca,57.156723,2025-07-23 00:00:00.000,0,1.1666666,0.8333333,
180003,62.32334,63030110,56.02294,15.031554,10.896622,74.82692,1646363,60000,193.0,11878698,97.24513,1753334940000,219.0,101.35999,54.64832,51.77209,-1,544000,,63030110,0.093630515,2025-07-24 11:00:55.193,2025-07-24 11:00:55.193,77.664154,3,0.0,9653135,0,130.08821,-1,93.294975,0.91939545,8655326,6040137,22.866667,74.82692,58.99585,92.92471,88.78473,84.333336,57.028,96.55316,5sl+lZ1Pby,80.2551,80.78333,1.3794693,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,98.68742,97.24513,59.92243,23682000,,,70.84776,20292920,0,74.67253,51.54493,73d1731a-e0cf-42b6-9336-c0367db448d8,57.524548,2025-07-24 00:00:00.000,0,1.1666666,0.8333333,
180003,81.280396,63030110,68.69671,10.231799,10.178746,80.65752,1199165,60000,193.0,3905450,99.08328,1753420170000,217.12587,101.35999,54.61241,51.73807,-1,4525,,63030110,0.5913145,2025-07-25 10:25:11.511,2025-07-25 10:25:11.511,78.465775,3,0.0,8746971,0,124.33701,-1,94.15438,0.90848583,8083074,5640175,0.15,80.65752,57.297752,98.14534,90.22223,88.5,56.957615,93.79004,5sl+lZ1Pby,66.88426,78.166664,1.0052121,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,91.71054,99.08328,56.606934,22740000,,,99.530914,18953976,0,74.57421,51.482906,bde95e94-07f1-4b08-901d-44484ab09f66,57.486748,2025-07-25 00:00:00.000,0,1.1666666,0.8333333,
180003,86.48572,63030110,80.14727,8.932136,9.860331,82.7977,985498,60000,193.0,4865346,94.343254,1753510470000,193.73247,101.35999,54.17764,51.326183,-1,427097,,63030110,0.69100815,2025-07-26 11:53:39.250,2025-07-26 11:53:39.250,84.20209,3,0.0,8286787,0,128.83047,-1,92.62655,0.608,7806019,5439540,22.95,82.7977,56.231342,97.52499,87.66667,84.75,59.46771,95.33983,5sl+lZ1Pby,81.99151,79.22222,0.9058657,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,90.312965,94.343254,65.900475,23120000,,,91.527916,18336854,0,78.08482,53.693817,6dc29775-7775-45b2-84e9-fdc4bf48b892,57.029095,2025-07-26 00:00:00.000,0,1.1666666,0.8333333,
180003,84.15216,63030110,75.27389,9.230701,9.993656,82.149475,1136111,60000,193.0,4016532,96.45778,1753679640000,184.15999,101.35999,54.172768,51.32157,-1,569872,,63030110,0.72183216,2025-07-28 10:51:51.701,2025-07-28 10:51:51.701,84.609535,3,0.0,7942594,0,127.502625,-1,92.49368,0.424821,7581402,5182925,22.25,82.149475,56.41111,99.934204,87.44444,81.25,59.08021,96.69191,5sl+lZ1Pby,84.08454,80.166664,0.9236561,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,89.88086,96.45778,57.674503,23460000,,,93.12904,18254628,0,77.54221,53.352654,3806070d-2b8c-497e-87ac-f317cfdcb2db,57.023968,2025-07-28 00:00:00.000,0,1.1666666,0.8333333,
180003,84.42781,63030110,70.00821,11.483158,10.546015,85.53348,1345471,60000,193.0,9724010,97.34934,1753768860000,199.0596,101.35999,54.197105,51.344624,-1,113784,,63030110,0.75803816,2025-07-29 11:34:34.843,2025-07-29 11:34:34.843,86.98795,3,0.0,8474869,0,128.45427,-1,90.51747,0.5864486,8037340,5506297,22.883333,85.53348,55.521896,96.97708,84.138885,84.416664,58.891987,90.92917,5sl+lZ1Pby,86.02768,80.94444,1.0888623,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,89.37331,97.34934,61.78866,23740000,,,92.00239,19300484,0,77.27873,53.186924,97b47503-260c-4020-8996-2e9dbf361df1,57.049583,2025-07-29 00:00:00.000,0,1.1666666,0.8333333,
180003,87.38735,63030110,80.98696,9.580086,10.19327,84.59473,1222385,60000,193.0,4760956,92.396225,1753851030000,184.89606,101.35999,53.799816,50.968246,-1,515718,,63030110,0.8670327,2025-07-30 10:33:47.761,2025-07-30 10:33:47.761,82.481415,3,0.0,8061701,0,129.0449,-1,91.01568,0.6484018,7698212,5251827,23.366667,84.59473,55.330357,99.23599,84.97223,88.666664,59.668785,99.49098,5sl+lZ1Pby,75.982834,79.18056,0.93984425,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,87.84534,92.396225,56.655647,23105000,,,94.58598,18584624,0,78.366486,53.87082,24818865-b3a2-41bb-be3f-1a45c2d8becb,56.631386,2025-07-30 00:00:00.000,0,1.1666666,0.8333333,
180003,88.88341,63030110,67.44887,7.7940245,9.007117,75.48282,880459,60000,193.0,2697027,78.87778,1754026140000,159.8911,101.35999,53.38141,50.571857,-1,1355724,,63030110,0.6520267,2025-08-01 11:11:46.491,2025-08-01 11:11:46.491,79.492386,3,0.0,6549907,0,164.65979,-1,92.713745,0.11083123,6483699,4321992,22.866667,75.48282,57.460075,83.89283,87.812515,84.333336,57.974777,78.10002,5sl+lZ1Pby,78.91001,82.0,0.8653184,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,90.85944,78.87778,49.2233,24120000,,,87.87866,16103302,0,75.99561,52.37912,9670424c-c730-4237-8747-206d0764df4c,56.190956,2025-08-01 00:00:00.000,0,1.1666666,0.8333333,
180003,87.225975,63030110,76.58206,8.565685,9.092106,60.94796,935716,60000,193.0,3376753,74.769516,1754201880000,159.28867,101.35999,54.347908,51.48749,-1,862381,,63030110,0.5814254,2025-08-03 11:30:39.666,2025-08-03 11:30:39.666,76.41442,3,0.0,6584166,0,133.84468,-1,94.33291,0.76666665,6477299,4295193,23.8,60.94796,61.31818,94.54895,90.52084,92.99999,53.40306,87.26225,5sl+lZ1Pby,80.82845,80.416664,0.94210136,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,91.849174,74.769516,43.704315,23550000,,,94.78912,16187668,0,69.62054,48.34784,6c3e5f0d-e6cc-4690-b551-bef7fdbb2bbb,57.208324,2025-08-03 00:00:00.000,0,1.1666666,0.8333333,
180003,65.80729,63030110,67.274445,5.9092107,8.3741665,81.22371,566477,60000,193.0,2341970,94.42723,1754288580000,-1.0,0.0,54.45395,51.58795,-1,0,,63030110,0.5427195,2025-08-04 11:24:16.311,2025-08-04 11:24:16.311,80.138794,3,0.0,5768908,0,-1.0,-1,95.64069,0.75733334,5874230,3864430,0.13333334,81.22371,56.96923,-1.0,92.70834,88.666664,53.702267,99.53644,5sl+lZ1Pby,81.09955,78.950005,0.70564765,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,92.391785,94.42723,59.270817,23022000,,,77.33886,14817840,0,70.03668,48.611927,b77f25f5-76c6-410f-92fc-632cd18c0318,57.319946,2025-08-04 00:00:00.000,0,1.1666666,0.8333333,
180003,86.31834,63030110,60.38775,8.948166,8.8724165,91.61462,748324,60000,193.0,8389342,93.38323,1754371710000,146.93265,101.35999,54.242973,51.388077,-1,192480,,63030110,0.47208178,2025-08-05 10:41:46.573,2025-08-05 10:41:46.573,84.041595,3,0.0,6276756,0,124.56359,-1,96.3465,0.5799701,6287485,4158105,23.9,91.61462,54.411484,93.67934,93.8889,94.0,53.390484,98.72383,5sl+lZ1Pby,76.30012,75.833336,1.0085377,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,93.382034,93.38323,60.015705,21900000,,,99.23161,15763225,0,69.60305,48.33673,aec3e576-77ac-403a-ae5c-2f9e09de7ea2,57.097866,2025-08-05 00:00:00.000,0,1.1666666,0.8333333,
